Brand;Color;Rating;Selling Price
POCO;Cool Blue;4,4;18999
POCO;Power Black;4,5;14999
POCO;Yellow;4,4;18999
POCO;Power Black;4,4;16999
SAMSUNG;Graphite;4,3;54990
SAMSUNG;Aqua Blue;4;15999
SAMSUNG;Lavender  ;4,3;59990
SAMSUNG;Forest Green;4;16999
SAMSUNG;Aqua Blue;4;16999
SAMSUNG;Forest Green;4;15999
SAMSUNG;Blue;4;7999
SAMSUNG;Black;4;7999
SAMSUNG;Awesome Blue;4,4;22910
SAMSUNG;Awesome Black;4,4;22930
SAMSUNG;Blazing Black;4,3;27839
SAMSUNG;Blazing Black;4,3;25990
SAMSUNG;Icy Blue;4,3;25489
SAMSUNG;Icy Blue;4,3;27239
SAMSUNG;Slate Black;4,2;22989
SAMSUNG;Sky Blue;4,2;20350
